"turn","color","output","condition","time","score"
"GE03","rosso","ccr","post","day_11",100
"GE03","rosso","ccr","post","day_12",100
"GE03","rosso","ccr","post","day_13",100
"GE03","rosso","ccr","post","day_14",100
"GE03","rosso","ccr","post","day_15",150
"GE03","rosso","ccr","post","day_16",150
"GE03","rosso","ccr","post","day_17",150
"GE03","rosso","ccr","post","day_18",150
"GE03","rosso","ccr","post","day_19",150
"GE03","rosso","ccr","post","day_20",150
"GE03","rosso","ccr","post","day_21",150
"GE03","rosso","ccr","post","day_22",300
"GE03","rosso","ccr","post","day_23",300
"GE03","rosso","ccr","post","day_24",300
"GE03","rosso","ccr","post","day_25",300
"GE03","rosso","ccr","post","day_26",300
"GE03","rosso","ccr","post","day_27",300
"GE03","rosso","ccr","post","day_28",300
"GE03","rosso","ccr","post","day_29",600
"GE03","rosso","ccr","post","day_30",600
"GE03","rosso","ccr","post","day_31",600
"GE03","rosso","ccr","post","day_32",600
"GE03","rosso","ccr","post","day_33",NA
"GE03","rosso","ccr","post","day_34",NA
"GE03","rosso","ccr","post","day_35",NA
"GE03","rosso","daysurvived","post","day_0",0
"GE03","rosso","daysurvived","post","day_1",1
"GE03","rosso","daysurvived","post","day_2",2
"GE03","rosso","daysurvived","post","day_3",3
"GE03","rosso","daysurvived","post","day_4",4
"GE03","rosso","daysurvived","post","day_5",5
"GE03","rosso","daysurvived","post","day_6",6
"GE03","rosso","daysurvived","post","day_7",7
"GE03","rosso","daysurvived","post","day_8",8
"GE03","rosso","daysurvived","post","day_9",9
"GE03","rosso","daysurvived","post","day_10",10
"GE03","rosso","daysurvived","post","day_11",11
"GE03","rosso","daysurvived","post","day_12",12
"GE03","rosso","daysurvived","post","day_13",13
"GE03","rosso","daysurvived","post","day_14",14
"GE03","rosso","daysurvived","post","day_15",15
"GE03","rosso","daysurvived","post","day_16",16
"GE03","rosso","daysurvived","post","day_17",17
"GE03","rosso","daysurvived","post","day_18",18
"GE03","rosso","daysurvived","post","day_19",19
"GE03","rosso","daysurvived","post","day_20",20
"GE03","rosso","daysurvived","post","day_21",21
"GE03","rosso","daysurvived","post","day_22",22
"GE03","rosso","daysurvived","post","day_23",23
"GE03","rosso","daysurvived","post","day_24",24
"GE03","rosso","daysurvived","post","day_25",25
"GE03","rosso","daysurvived","post","day_26",26
"GE03","rosso","daysurvived","post","day_27",27
"GE03","rosso","daysurvived","post","day_28",28
"GE03","rosso","daysurvived","post","day_29",29
"GE03","rosso","daysurvived","post","day_30",30
"GE03","rosso","daysurvived","post","day_31",31
"GE03","rosso","daysurvived","post","day_32",32
"GE03","rosso","daysurvived","post","day_33",NA
"GE03","rosso","daysurvived","post","day_34",NA
"GE03","rosso","daysurvived","post","day_35",NA
"GE03","rosso","energiaaquisita","post","day_0",0
"GE03","rosso","energiaaquisita","post","day_1",40
"GE03","rosso","energiaaquisita","post","day_2",80
"GE03","rosso","energiaaquisita","post","day_3",120
"GE03","rosso","energiaaquisita","post","day_4",160
"GE03","rosso","energiaaquisita","post","day_5",200
"GE03","rosso","energiaaquisita","post","day_6",240
"GE03","rosso","energiaaquisita","post","day_7",280
"GE03","rosso","energiaaquisita","post","day_8",440
"GE03","rosso","energiaaquisita","post","day_9",600
"GE03","rosso","energiaaquisita","post","day_10",720
"GE03","rosso","energiaaquisita","post","day_11",840
"GE03","rosso","energiaaquisita","post","day_12",960
"GE03","rosso","energiaaquisita","post","day_13",1080
"GE03","rosso","energiaaquisita","post","day_14",1200
"GE03","rosso","energiaaquisita","post","day_15",1360
"GE03","rosso","energiaaquisita","post","day_16",1520
"GE03","rosso","energiaaquisita","post","day_17",1680
"GE03","rosso","energiaaquisita","post","day_18",1720
"GE03","rosso","energiaaquisita","post","day_19",1760
"GE03","rosso","energiaaquisita","post","day_20",1800
"GE03","rosso","energiaaquisita","post","day_21",1840
"GE03","rosso","energiaaquisita","post","day_22",3040
"GE03","rosso","energiaaquisita","post","day_23",3630
"GE03","rosso","energiaaquisita","post","day_24",3790
"GE03","rosso","energiaaquisita","post","day_25",3950
"GE03","rosso","energiaaquisita","post","day_26",4110
"GE03","rosso","energiaaquisita","post","day_27",4230
"GE03","rosso","energiaaquisita","post","day_28",4310
"GE03","rosso","energiaaquisita","post","day_29",6310
"GE03","rosso","energiaaquisita","post","day_30",6800
"GE03","rosso","energiaaquisita","post","day_31",6930
"GE03","rosso","energiaaquisita","post","day_32",7010
"GE03","rosso","energiaaquisita","post","day_33",NA
"GE03","rosso","energiaaquisita","post","day_34",NA
"GE03","rosso","energiaaquisita","post","day_35",NA
"GE03","rosso","giornaliero","post","day_0",0
"GE03","rosso","giornaliero","post","day_1",40
"GE03","rosso","giornaliero","post","day_2",40
"GE03","rosso","giornaliero","post","day_3",40
"GE03","rosso","giornaliero","post","day_4",40
"GE03","rosso","giornaliero","post","day_5",40
"GE03","rosso","giornaliero","post","day_6",40
"GE03","rosso","giornaliero","post","day_7",40
"GE03","rosso","giornaliero","post","day_8",160
"GE03","rosso","giornaliero","post","day_9",160
"GE03","rosso","giornaliero","post","day_10",120
"GE03","rosso","giornaliero","post","day_11",120
"GE03","rosso","giornaliero","post","day_12",120
"GE03","rosso","giornaliero","post","day_13",120
"GE03","rosso","giornaliero","post","day_14",120
"GE03","rosso","giornaliero","post","day_15",160
"GE03","rosso","giornaliero","post","day_16",160
"GE03","rosso","giornaliero","post","day_17",160
"GE03","rosso","giornaliero","post","day_18",40
"GE03","rosso","giornaliero","post","day_19",40
"GE03","rosso","giornaliero","post","day_20",40
"GE03","rosso","giornaliero","post","day_21",40
"GE03","rosso","giornaliero","post","day_22",1200
"GE03","rosso","giornaliero","post","day_23",590
"GE03","rosso","giornaliero","post","day_24",160
"GE03","rosso","giornaliero","post","day_25",160
"GE03","rosso","giornaliero","post","day_26",160
"GE03","rosso","giornaliero","post","day_27",120
"GE03","rosso","giornaliero","post","day_28",80
"GE03","rosso","giornaliero","post","day_29",2000
"GE03","rosso","giornaliero","post","day_30",490
"GE03","rosso","giornaliero","post","day_31",130
"GE03","rosso","giornaliero","post","day_32",80
"GE03","rosso","giornaliero","post","day_33",NA
"GE03","rosso","giornaliero","post","day_34",NA
"GE03","rosso","giornaliero","post","day_35",NA
"GE03","rosso","mucche","post","day_0",1
"GE03","rosso","mucche","post","day_1",1
"GE03","rosso","mucche","post","day_2",1
"GE03","rosso","mucche","post","day_3",1
"GE03","rosso","mucche","post","day_4",1
"GE03","rosso","mucche","post","day_5",1
"GE03","rosso","mucche","post","day_6",1
"GE03","rosso","mucche","post","day_7",1
"GE03","rosso","mucche","post","day_8",4
"GE03","rosso","mucche","post","day_9",4
"GE03","rosso","mucche","post","day_10",3
"GE03","rosso","mucche","post","day_11",3
"GE03","rosso","mucche","post","day_12",3
"GE03","rosso","mucche","post","day_13",3
"GE03","rosso","mucche","post","day_14",3
"GE03","rosso","mucche","post","day_15",4
"GE03","rosso","mucche","post","day_16",4
"GE03","rosso","mucche","post","day_17",4
"GE03","rosso","mucche","post","day_18",1
"GE03","rosso","mucche","post","day_19",1
"GE03","rosso","mucche","post","day_20",1
"GE03","rosso","mucche","post","day_21",1
"GE03","rosso","mucche","post","day_22",30
"GE03","rosso","mucche","post","day_23",15
"GE03","rosso","mucche","post","day_24",4
"GE03","rosso","mucche","post","day_25",4
"GE03","rosso","mucche","post","day_26",4
"GE03","rosso","mucche","post","day_27",3
"GE03","rosso","mucche","post","day_28",2
"GE03","rosso","mucche","post","day_29",50
"GE03","rosso","mucche","post","day_30",15
"GE03","rosso","mucche","post","day_31",4
"GE03","rosso","mucche","post","day_32",2
"GE03","rosso","mucche","post","day_33",NA
"GE03","rosso","mucche","post","day_34",NA
"GE03","rosso","mucche","post","day_35",NA
"GE03","rosso","muccheperse","post","day_0",0
"GE03","rosso","muccheperse","post","day_1",0
"GE03","rosso","muccheperse","post","day_2",0
"GE03","rosso","muccheperse","post","day_3",0
"GE03","rosso","muccheperse","post","day_4",0
"GE03","rosso","muccheperse","post","day_5",0
"GE03","rosso","muccheperse","post","day_6",0
"GE03","rosso","muccheperse","post","day_7",0
"GE03","rosso","muccheperse","post","day_8",0
"GE03","rosso","muccheperse","post","day_9",0
"GE03","rosso","muccheperse","post","day_10",1
"GE03","rosso","muccheperse","post","day_11",1
"GE03","rosso","muccheperse","post","day_12",1
"GE03","rosso","muccheperse","post","day_13",1
"GE03","rosso","muccheperse","post","day_14",1
"GE03","rosso","muccheperse","post","day_15",1
"GE03","rosso","muccheperse","post","day_16",1
"GE03","rosso","muccheperse","post","day_17",1
"GE03","rosso","muccheperse","post","day_18",4
"GE03","rosso","muccheperse","post","day_19",4
"GE03","rosso","muccheperse","post","day_20",4
"GE03","rosso","muccheperse","post","day_21",4
"GE03","rosso","muccheperse","post","day_22",4
"GE03","rosso","muccheperse","post","day_23",19
"GE03","rosso","muccheperse","post","day_24",30
"GE03","rosso","muccheperse","post","day_25",30
"GE03","rosso","muccheperse","post","day_26",30
"GE03","rosso","muccheperse","post","day_27",31
"GE03","rosso","muccheperse","post","day_28",32
"GE03","rosso","muccheperse","post","day_29",32
"GE03","rosso","muccheperse","post","day_30",67
"GE03","rosso","muccheperse","post","day_31",78
"GE03","rosso","muccheperse","post","day_32",80
"GE03","rosso","muccheperse","post","day_33",NA
"GE03","rosso","muccheperse","post","day_34",NA
"GE03","rosso","muccheperse","post","day_35",NA
"GE03","rosso","muccheslider","post","day_0",1
"GE03","rosso","muccheslider","post","day_1",1
"GE03","rosso","muccheslider","post","day_2",1
"GE03","rosso","muccheslider","post","day_3",1
"GE03","rosso","muccheslider","post","day_4",1
"GE03","rosso","muccheslider","post","day_5",1
"GE03","rosso","muccheslider","post","day_6",1
"GE03","rosso","muccheslider","post","day_7",1
"GE03","rosso","muccheslider","post","day_8",4
"GE03","rosso","muccheslider","post","day_9",4
"GE03","rosso","muccheslider","post","day_10",4
"GE03","rosso","muccheslider","post","day_11",4
"GE03","rosso","muccheslider","post","day_12",4
"GE03","rosso","muccheslider","post","day_13",4
"GE03","rosso","muccheslider","post","day_14",4
"GE03","rosso","muccheslider","post","day_15",4
"GE03","rosso","muccheslider","post","day_16",4
"GE03","rosso","muccheslider","post","day_17",4
"GE03","rosso","muccheslider","post","day_18",4
"GE03","rosso","muccheslider","post","day_19",4
"GE03","rosso","muccheslider","post","day_20",4
"GE03","rosso","muccheslider","post","day_21",4
"GE03","rosso","muccheslider","post","day_22",30
"GE03","rosso","muccheslider","post","day_23",30
"GE03","rosso","muccheslider","post","day_24",30
"GE03","rosso","muccheslider","post","day_25",30
"GE03","rosso","muccheslider","post","day_26",30
"GE03","rosso","muccheslider","post","day_27",31
"GE03","rosso","muccheslider","post","day_28",31
"GE03","rosso","muccheslider","post","day_29",50
"GE03","rosso","muccheslider","post","day_30",50
"GE03","rosso","muccheslider","post","day_31",50
"GE03","rosso","muccheslider","post","day_32",50
"GE03","rosso","muccheslider","post","day_33",NA
"GE03","rosso","muccheslider","post","day_34",NA
"GE03","rosso","muccheslider","post","day_35",NA
"GE03","azzurro","capital","pre","day_0",10
"GE03","azzurro","capital","pre","day_1",40
"GE03","azzurro","capital","pre","day_2",70
"GE03","azzurro","capital","pre","day_3",100
"GE03","azzurro","capital","pre","day_4",130
"GE03","azzurro","capital","pre","day_5",160
"GE03","azzurro","capital","pre","day_6",190
"GE03","azzurro","capital","pre","day_7",220
"GE03","azzurro","capital","pre","day_8",310
"GE03","azzurro","capital","pre","day_9",430
"GE03","azzurro","capital","pre","day_10",550
"GE03","azzurro","capital","pre","day_11",630
"GE03","azzurro","capital","pre","day_12",630
"GE03","azzurro","capital","pre","day_13",590
"GE03","azzurro","capital","pre","day_14",550
"GE03","azzurro","capital","pre","day_15",660
"GE03","azzurro","capital","pre","day_16",870
"GE03","azzurro","capital","pre","day_17",1040
"GE03","azzurro","capital","pre","day_18",1210
"GE03","azzurro","capital","pre","day_19",1340
"GE03","azzurro","capital","pre","day_20",1430
"GE03","azzurro","capital","pre","day_21",1480
"GE03","azzurro","capital","pre","day_22",1640
"GE03","azzurro","capital","pre","day_23",1940
"GE03","azzurro","capital","pre","day_24",2100
"GE03","azzurro","capital","pre","day_25",2240
"GE03","azzurro","capital","pre","day_26",2340
"GE03","azzurro","capital","pre","day_27",2360
"GE03","azzurro","capital","pre","day_28",2380
"GE03","azzurro","capital","pre","day_29",2470
"GE03","azzurro","capital","pre","day_30",2710
"GE03","azzurro","capital","pre","day_31",2910
"GE03","azzurro","capital","pre","day_32",3030
"GE03","azzurro","capital","pre","day_33",3110
"GE03","azzurro","capital","pre","day_34",3110
"GE03","azzurro","capital","pre","day_35",3110
"GE03","azzurro","ccr","pre","day_0",0
"GE03","azzurro","ccr","pre","day_1",0
"GE03","azzurro","ccr","pre","day_2",0
"GE03","azzurro","ccr","pre","day_3",0
"GE03","azzurro","ccr","pre","day_4",0
"GE03","azzurro","ccr","pre","day_5",0
"GE03","azzurro","ccr","pre","day_6",0
"GE03","azzurro","ccr","pre","day_7",0
"GE03","azzurro","ccr","pre","day_8",0
"GE03","azzurro","ccr","pre","day_9",0
"GE03","azzurro","ccr","pre","day_10",0
"GE03","azzurro","ccr","pre","day_11",0
"GE03","azzurro","ccr","pre","day_12",0
"GE03","azzurro","ccr","pre","day_13",0
"GE03","azzurro","ccr","pre","day_14",0
"GE03","azzurro","ccr","pre","day_15",30
"GE03","azzurro","ccr","pre","day_16",30
"GE03","azzurro","ccr","pre","day_17",30
"GE03","azzurro","ccr","pre","day_18",30
"GE03","azzurro","ccr","pre","day_19",30
"GE03","azzurro","ccr","pre","day_20",30
"GE03","azzurro","ccr","pre","day_21",30
"GE03","azzurro","ccr","pre","day_22",70
"GE03","azzurro","ccr","pre","day_23",70
"GE03","azzurro","ccr","pre","day_24",70
"GE03","azzurro","ccr","pre","day_25",70
"GE03","azzurro","ccr","pre","day_26",70
"GE03","azzurro","ccr","pre","day_27",70
"GE03","azzurro","ccr","pre","day_28",70
"GE03","azzurro","ccr","pre","day_29",100
"GE03","azzurro","ccr","pre","day_30",100
"GE03","azzurro","ccr","pre","day_31",100
"GE03","azzurro","ccr","pre","day_32",100
"GE03","azzurro","ccr","pre","day_33",100
"GE03","azzurro","ccr","pre","day_34",100
"GE03","azzurro","ccr","pre","day_35",100
"GE03","azzurro","daysurvived","pre","day_0",0
"GE03","azzurro","daysurvived","pre","day_1",1
"GE03","azzurro","daysurvived","pre","day_2",2
"GE03","azzurro","daysurvived","pre","day_3",3
"GE03","azzurro","daysurvived","pre","day_4",4
"GE03","azzurro","daysurvived","pre","day_5",5
"GE03","azzurro","daysurvived","pre","day_6",6
"GE03","azzurro","daysurvived","pre","day_7",7
"GE03","azzurro","daysurvived","pre","day_8",8
