"turn","color","output","condition","time","score","note"
"BR01","rosa","energiaaquisita","pre","3",120,"used malus 100 Euro costante"
"BR01","rosa","energiaaquisita","pre","4",160,"used malus 100 Euro costante"
"BR01","rosa","energiaaquisita","pre","5",200,"used malus 100 Euro costante"
"BR01","rosa","energiaaquisita","pre","6",240,"used malus 100 Euro costante"
"BR01","rosa","energiaaquisita","pre","7",280,"used malus 100 Euro costante"
"BR01","rosa","energiaaquisita","pre","8",480,"used malus 100 Euro costante"
"BR01","rosa","energiaaquisita","pre","9",680,"used malus 100 Euro costante"
"BR01","rosa","energiaaquisita","pre","10",800,"used malus 100 Euro costante"
"BR01","rosa","energiaaquisita","pre","11",920,"used malus 100 Euro costante"
"BR01","rosa","energiaaquisita","pre","12",1040,"used malus 100 Euro costante"
"BR01","rosa","energiaaquisita","pre","13",1160,"used malus 100 Euro costante"
"BR01","rosa","energiaaquisita","pre","14",1200,"used malus 100 Euro costante"
"BR01","rosa","energiaaquisita","pre","15",1280,"used malus 100 Euro costante"
"BR01","rosa","energiaaquisita","pre","16",1360,"used malus 100 Euro costante"
"BR01","rosa","energiaaquisita","pre","17",1440,"used malus 100 Euro costante"
"BR01","rosa","energiaaquisita","pre","18",1520,"used malus 100 Euro costante"
"BR01","rosa","energiaaquisita","pre","19",1520,"used malus 100 Euro costante"
"BR01","rosa","energiaaquisita","pre","20",1520,"used malus 100 Euro costante"
"BR01","rosa","energiaaquisita","pre","21",1520,"used malus 100 Euro costante"
"BR01","rosa","energiaaquisita","pre","22",2080,"used malus 100 Euro costante"
"BR01","rosa","energiaaquisita","pre","23",2600,"used malus 100 Euro costante"
"BR01","rosa","energiaaquisita","pre","24",2880,"used malus 100 Euro costante"
"BR01","rosa","energiaaquisita","pre","25",NA,"used malus 100 Euro costante"
"BR01","rosa","energiaaquisita","pre","26",NA,"used malus 100 Euro costante"
"BR01","rosa","energiaaquisita","pre","27",NA,"used malus 100 Euro costante"
"BR01","rosa","energiaaquisita","pre","28",NA,"used malus 100 Euro costante"
"BR01","rosa","giornaliero","pre","0",0,"used malus 100 Euro costante"
"BR01","rosa","giornaliero","pre","1",40,"used malus 100 Euro costante"
"BR01","rosa","giornaliero","pre","2",40,"used malus 100 Euro costante"
"BR01","rosa","giornaliero","pre","3",40,"used malus 100 Euro costante"
"BR01","rosa","giornaliero","pre","4",40,"used malus 100 Euro costante"
"BR01","rosa","giornaliero","pre","5",40,"used malus 100 Euro costante"
"BR01","rosa","giornaliero","pre","6",40,"used malus 100 Euro costante"
"BR01","rosa","giornaliero","pre","7",40,"used malus 100 Euro costante"
"BR01","rosa","giornaliero","pre","8",200,"used malus 100 Euro costante"
"BR01","rosa","giornaliero","pre","9",200,"used malus 100 Euro costante"
"BR01","rosa","giornaliero","pre","10",120,"used malus 100 Euro costante"
"BR01","rosa","giornaliero","pre","11",120,"used malus 100 Euro costante"
"BR01","rosa","giornaliero","pre","12",120,"used malus 100 Euro costante"
"BR01","rosa","giornaliero","pre","13",120,"used malus 100 Euro costante"
"BR01","rosa","giornaliero","pre","14",40,"used malus 100 Euro costante"
"BR01","rosa","giornaliero","pre","15",80,"used malus 100 Euro costante"
"BR01","rosa","giornaliero","pre","16",80,"used malus 100 Euro costante"
"BR01","rosa","giornaliero","pre","17",80,"used malus 100 Euro costante"
"BR01","rosa","giornaliero","pre","18",80,"used malus 100 Euro costante"
"BR01","rosa","giornaliero","pre","19",0,"used malus 100 Euro costante"
"BR01","rosa","giornaliero","pre","20",0,"used malus 100 Euro costante"
"BR01","rosa","giornaliero","pre","21",0,"used malus 100 Euro costante"
"BR01","rosa","giornaliero","pre","22",560,"used malus 100 Euro costante"
"BR01","rosa","giornaliero","pre","23",520,"used malus 100 Euro costante"
"BR01","rosa","giornaliero","pre","24",280,"used malus 100 Euro costante"
"BR01","rosa","giornaliero","pre","25",NA,"used malus 100 Euro costante"
"BR01","rosa","giornaliero","pre","26",NA,"used malus 100 Euro costante"
"BR01","rosa","giornaliero","pre","27",NA,"used malus 100 Euro costante"
"BR01","rosa","giornaliero","pre","28",NA,"used malus 100 Euro costante"
"BR01","rosa","mucche","pre","0",1,"used malus 100 Euro costante"
"BR01","rosa","mucche","pre","1",1,"used malus 100 Euro costante"
"BR01","rosa","mucche","pre","2",1,"used malus 100 Euro costante"
"BR01","rosa","mucche","pre","3",1,"used malus 100 Euro costante"
"BR01","rosa","mucche","pre","4",1,"used malus 100 Euro costante"
"BR01","rosa","mucche","pre","5",1,"used malus 100 Euro costante"
"BR01","rosa","mucche","pre","6",1,"used malus 100 Euro costante"
"BR01","rosa","mucche","pre","7",1,"used malus 100 Euro costante"
"BR01","rosa","mucche","pre","8",5,"used malus 100 Euro costante"
"BR01","rosa","mucche","pre","9",5,"used malus 100 Euro costante"
"BR01","rosa","mucche","pre","10",3,"used malus 100 Euro costante"
"BR01","rosa","mucche","pre","11",3,"used malus 100 Euro costante"
"BR01","rosa","mucche","pre","12",3,"used malus 100 Euro costante"
"BR01","rosa","mucche","pre","13",3,"used malus 100 Euro costante"
"BR01","rosa","mucche","pre","14",1,"used malus 100 Euro costante"
"BR01","rosa","mucche","pre","15",2,"used malus 100 Euro costante"
"BR01","rosa","mucche","pre","16",2,"used malus 100 Euro costante"
"BR01","rosa","mucche","pre","17",2,"used malus 100 Euro costante"
"BR01","rosa","mucche","pre","18",2,"used malus 100 Euro costante"
"BR01","rosa","mucche","pre","19",0,"used malus 100 Euro costante"
"BR01","rosa","mucche","pre","20",0,"used malus 100 Euro costante"
"BR01","rosa","mucche","pre","21",0,"used malus 100 Euro costante"
"BR01","rosa","mucche","pre","22",14,"used malus 100 Euro costante"
"BR01","rosa","mucche","pre","23",13,"used malus 100 Euro costante"
"BR01","rosa","mucche","pre","24",7,"used malus 100 Euro costante"
"BR01","rosa","mucche","pre","25",NA,"used malus 100 Euro costante"
"BR01","rosa","mucche","pre","26",NA,"used malus 100 Euro costante"
"BR01","rosa","mucche","pre","27",NA,"used malus 100 Euro costante"
"BR01","rosa","mucche","pre","28",NA,"used malus 100 Euro costante"
"BR01","rosa","muccheperse","pre","0",0,"used malus 100 Euro costante"
"BR01","rosa","muccheperse","pre","1",0,"used malus 100 Euro costante"
"BR01","rosa","muccheperse","pre","2",0,"used malus 100 Euro costante"
"BR01","rosa","muccheperse","pre","3",0,"used malus 100 Euro costante"
"BR01","rosa","muccheperse","pre","4",0,"used malus 100 Euro costante"
"BR01","rosa","muccheperse","pre","5",0,"used malus 100 Euro costante"
"BR01","rosa","muccheperse","pre","6",0,"used malus 100 Euro costante"
"BR01","rosa","muccheperse","pre","7",0,"used malus 100 Euro costante"
"BR01","rosa","muccheperse","pre","8",0,"used malus 100 Euro costante"
"BR01","rosa","muccheperse","pre","9",0,"used malus 100 Euro costante"
"BR01","rosa","muccheperse","pre","10",2,"used malus 100 Euro costante"
"BR01","rosa","muccheperse","pre","11",2,"used malus 100 Euro costante"
"BR01","rosa","muccheperse","pre","12",2,"used malus 100 Euro costante"
"BR01","rosa","muccheperse","pre","13",2,"used malus 100 Euro costante"
"BR01","rosa","muccheperse","pre","14",4,"used malus 100 Euro costante"
"BR01","rosa","muccheperse","pre","15",4,"used malus 100 Euro costante"
"BR01","rosa","muccheperse","pre","16",4,"used malus 100 Euro costante"
"BR01","rosa","muccheperse","pre","17",4,"used malus 100 Euro costante"
"BR01","rosa","muccheperse","pre","18",4,"used malus 100 Euro costante"
"BR01","rosa","muccheperse","pre","19",6,"used malus 100 Euro costante"
"BR01","rosa","muccheperse","pre","20",6,"used malus 100 Euro costante"
"BR01","rosa","muccheperse","pre","21",6,"used malus 100 Euro costante"
"BR01","rosa","muccheperse","pre","22",6,"used malus 100 Euro costante"
"BR01","rosa","muccheperse","pre","23",7,"used malus 100 Euro costante"
"BR01","rosa","muccheperse","pre","24",13,"used malus 100 Euro costante"
"BR01","rosa","muccheperse","pre","25",NA,"used malus 100 Euro costante"
"BR01","rosa","muccheperse","pre","26",NA,"used malus 100 Euro costante"
"BR01","rosa","muccheperse","pre","27",NA,"used malus 100 Euro costante"
"BR01","rosa","muccheperse","pre","28",NA,"used malus 100 Euro costante"
"BR01","rosa","muccheslider","pre","0",1,"used malus 100 Euro costante"
"BR01","rosa","muccheslider","pre","1",1,"used malus 100 Euro costante"
"BR01","rosa","muccheslider","pre","2",1,"used malus 100 Euro costante"
"BR01","rosa","muccheslider","pre","3",1,"used malus 100 Euro costante"
"BR01","rosa","muccheslider","pre","4",1,"used malus 100 Euro costante"
"BR01","rosa","muccheslider","pre","5",1,"used malus 100 Euro costante"
"BR01","rosa","muccheslider","pre","6",1,"used malus 100 Euro costante"
"BR01","rosa","muccheslider","pre","7",1,"used malus 100 Euro costante"
"BR01","rosa","muccheslider","pre","8",5,"used malus 100 Euro costante"
"BR01","rosa","muccheslider","pre","9",5,"used malus 100 Euro costante"
"BR01","rosa","muccheslider","pre","10",5,"used malus 100 Euro costante"
"BR01","rosa","muccheslider","pre","11",5,"used malus 100 Euro costante"
"BR01","rosa","muccheslider","pre","12",5,"used malus 100 Euro costante"
"BR01","rosa","muccheslider","pre","13",5,"used malus 100 Euro costante"
"BR01","rosa","muccheslider","pre","14",5,"used malus 100 Euro costante"
"BR01","rosa","muccheslider","pre","15",2,"used malus 100 Euro costante"
"BR01","rosa","muccheslider","pre","16",2,"used malus 100 Euro costante"
"BR01","rosa","muccheslider","pre","17",2,"used malus 100 Euro costante"
"BR01","rosa","muccheslider","pre","18",2,"used malus 100 Euro costante"
"BR01","rosa","muccheslider","pre","19",2,"used malus 100 Euro costante"
"BR01","rosa","muccheslider","pre","20",2,"used malus 100 Euro costante"
"BR01","rosa","muccheslider","pre","21",2,"used malus 100 Euro costante"
"BR01","rosa","muccheslider","pre","22",14,"used malus 100 Euro costante"
"BR01","rosa","muccheslider","pre","23",14,"used malus 100 Euro costante"
"BR01","rosa","muccheslider","pre","24",14,"used malus 100 Euro costante"
"BR01","rosa","muccheslider","pre","25",NA,"used malus 100 Euro costante"
"BR01","rosa","muccheslider","pre","26",NA,"used malus 100 Euro costante"
"BR01","rosa","muccheslider","pre","27",NA,"used malus 100 Euro costante"
"BR01","rosa","muccheslider","pre","28",NA,"used malus 100 Euro costante"
"BR01","rosso","capital","pre","0",10,"used malus 100 Euro costante"
"BR01","rosso","capital","pre","1",40,"used malus 100 Euro costante"
"BR01","rosso","capital","pre","2",70,"used malus 100 Euro costante"
"BR01","rosso","capital","pre","3",100,"used malus 100 Euro costante"
"BR01","rosso","capital","pre","4",130,"used malus 100 Euro costante"
"BR01","rosso","capital","pre","5",160,"used malus 100 Euro costante"
"BR01","rosso","capital","pre","6",190,"used malus 100 Euro costante"
"BR01","rosso","capital","pre","7",220,"used malus 100 Euro costante"
"BR01","rosso","capital","pre","8",270,"used malus 100 Euro costante"
"BR01","rosso","capital","pre","9",330,"used malus 100 Euro costante"
"BR01","rosso","capital","pre","10",390,"used malus 100 Euro costante"
"BR01","rosso","capital","pre","11",450,"used malus 100 Euro costante"
"BR01","rosso","capital","pre","12",510,"used malus 100 Euro costante"
"BR01","rosso","capital","pre","13",570,"used malus 100 Euro costante"
"BR01","rosso","capital","pre","14",630,"used malus 100 Euro costante"
"BR01","rosso","capital","pre","15",700,"used malus 100 Euro costante"
"BR01","rosso","capital","pre","16",820,"used malus 100 Euro costante"
"BR01","rosso","capital","pre","17",800,"used malus 100 Euro costante"
"BR01","rosso","capital","pre","18",880,"used malus 100 Euro costante"
"BR01","rosso","capital","pre","19",960,"used malus 100 Euro costante"
"BR01","rosso","capital","pre","20",760,"used malus 100 Euro costante"
"BR01","rosso","capital","pre","21",760,"used malus 100 Euro costante"
"BR01","rosso","capital","pre","22",750,"used malus 100 Euro costante"
"BR01","rosso","capital","pre","23",820,"used malus 100 Euro costante"
"BR01","rosso","capital","pre","24",910,"used malus 100 Euro costante"
"BR01","rosso","capital","pre","25",860,"used malus 100 Euro costante"
"BR01","rosso","capital","pre","26",770,"used malus 100 Euro costante"
"BR01","rosso","capital","pre","27",780,"used malus 100 Euro costante"
"BR01","rosso","capital","pre","28",650,"used malus 100 Euro costante"
"BR01","rosso","ccr","pre","0",0,"used malus 100 Euro costante"
"BR01","rosso","ccr","pre","1",0,"used malus 100 Euro costante"
"BR01","rosso","ccr","pre","2",0,"used malus 100 Euro costante"
"BR01","rosso","ccr","pre","3",0,"used malus 100 Euro costante"
"BR01","rosso","ccr","pre","4",0,"used malus 100 Euro costante"
"BR01","rosso","ccr","pre","5",0,"used malus 100 Euro costante"
"BR01","rosso","ccr","pre","6",0,"used malus 100 Euro costante"
"BR01","rosso","ccr","pre","7",0,"used malus 100 Euro costante"
"BR01","rosso","ccr","pre","8",0,"used malus 100 Euro costante"
"BR01","rosso","ccr","pre","9",0,"used malus 100 Euro costante"
"BR01","rosso","ccr","pre","10",0,"used malus 100 Euro costante"
"BR01","rosso","ccr","pre","11",0,"used malus 100 Euro costante"
"BR01","rosso","ccr","pre","12",0,"used malus 100 Euro costante"
"BR01","rosso","ccr","pre","13",0,"used malus 100 Euro costante"
"BR01","rosso","ccr","pre","14",0,"used malus 100 Euro costante"
"BR01","rosso","ccr","pre","15",30,"used malus 100 Euro costante"
"BR01","rosso","ccr","pre","16",30,"used malus 100 Euro costante"
"BR01","rosso","ccr","pre","17",30,"used malus 100 Euro costante"
"BR01","rosso","ccr","pre","18",30,"used malus 100 Euro costante"
"BR01","rosso","ccr","pre","19",30,"used malus 100 Euro costante"
"BR01","rosso","ccr","pre","20",30,"used malus 100 Euro costante"
"BR01","rosso","ccr","pre","21",30,"used malus 100 Euro costante"
"BR01","rosso","ccr","pre","22",80,"used malus 100 Euro costante"
"BR01","rosso","ccr","pre","23",80,"used malus 100 Euro costante"
"BR01","rosso","ccr","pre","24",80,"used malus 100 Euro costante"
"BR01","rosso","ccr","pre","25",80,"used malus 100 Euro costante"
"BR01","rosso","ccr","pre","26",80,"used malus 100 Euro costante"
"BR01","rosso","ccr","pre","27",80,"used malus 100 Euro costante"
"BR01","rosso","ccr","pre","28",80,"used malus 100 Euro costante"
"BR01","rosso","daysurvived","pre","0",0,"used malus 100 Euro costante"
"BR01","rosso","daysurvived","pre","1",1,"used malus 100 Euro costante"
"BR01","rosso","daysurvived","pre","2",2,"used malus 100 Euro costante"
"BR01","rosso","daysurvived","pre","3",3,"used malus 100 Euro costante"
"BR01","rosso","daysurvived","pre","4",4,"used malus 100 Euro costante"
"BR01","rosso","daysurvived","pre","5",5,"used malus 100 Euro costante"
"BR01","rosso","daysurvived","pre","6",6,"used malus 100 Euro costante"
"BR01","rosso","daysurvived","pre","7",7,"used malus 100 Euro costante"
"BR01","rosso","daysurvived","pre","8",8,"used malus 100 Euro costante"
"BR01","rosso","daysurvived","pre","9",9,"used malus 100 Euro costante"
"BR01","rosso","daysurvived","pre","10",10,"used malus 100 Euro costante"
"BR01","rosso","daysurvived","pre","11",11,"used malus 100 Euro costante"
"BR01","rosso","daysurvived","pre","12",12,"used malus 100 Euro costante"
"BR01","rosso","daysurvived","pre","13",13,"used malus 100 Euro costante"
"BR01","rosso","daysurvived","pre","14",14,"used malus 100 Euro costante"
"BR01","rosso","daysurvived","pre","15",15,"used malus 100 Euro costante"
"BR01","rosso","daysurvived","pre","16",16,"used malus 100 Euro costante"
"BR01","rosso","daysurvived","pre","17",17,"used malus 100 Euro costante"
"BR01","rosso","daysurvived","pre","18",18,"used malus 100 Euro costante"
"BR01","rosso","daysurvived","pre","19",19,"used malus 100 Euro costante"
"BR01","rosso","daysurvived","pre","20",20,"used malus 100 Euro costante"
"BR01","rosso","daysurvived","pre","21",21,"used malus 100 Euro costante"
"BR01","rosso","daysurvived","pre","22",22,"used malus 100 Euro costante"
"BR01","rosso","daysurvived","pre","23",23,"used malus 100 Euro costante"
"BR01","rosso","daysurvived","pre","24",24,"used malus 100 Euro costante"
"BR01","rosso","daysurvived","pre","25",25,"used malus 100 Euro costante"
"BR01","rosso","daysurvived","pre","26",26,"used malus 100 Euro costante"
"BR01","rosso","daysurvived","pre","27",27,"used malus 100 Euro costante"
"BR01","rosso","daysurvived","pre","28",28,"used malus 100 Euro costante"
"BR01","rosso","energiaaquisita","pre","0",0,"used malus 100 Euro costante"
"BR01","rosso","energiaaquisita","pre","1",40,"used malus 100 Euro costante"
"BR01","rosso","energiaaquisita","pre","2",80,"used malus 100 Euro costante"
"BR01","rosso","energiaaquisita","pre","3",120,"used malus 100 Euro costante"
"BR01","rosso","energiaaquisita","pre","4",160,"used malus 100 Euro costante"
"BR01","rosso","energiaaquisita","pre","5",200,"used malus 100 Euro costante"
"BR01","rosso","energiaaquisita","pre","6",240,"used malus 100 Euro costante"
"BR01","rosso","energiaaquisita","pre","7",280,"used malus 100 Euro costante"
"BR01","rosso","energiaaquisita","pre","8",360,"used malus 100 Euro costante"
"BR01","rosso","energiaaquisita","pre","9",440,"used malus 100 Euro costante"
"BR01","rosso","energiaaquisita","pre","10",520,"used malus 100 Euro costante"
"BR01","rosso","energiaaquisita","pre","11",600,"used malus 100 Euro costante"
"BR01","rosso","energiaaquisita","pre","12",680,"used malus 100 Euro costante"
"BR01","rosso","energiaaquisita","pre","13",760,"used malus 100 Euro costante"
"BR01","rosso","energiaaquisita","pre","14",840,"used malus 100 Euro costante"
"BR01","rosso","energiaaquisita","pre","15",1000,"used malus 100 Euro costante"
"BR01","rosso","energiaaquisita","pre","16",1160,"used malus 100 Euro costante"
"BR01","rosso","energiaaquisita","pre","17",1280,"used malus 100 Euro costante"
"BR01","rosso","energiaaquisita","pre","18",1400,"used malus 100 Euro costante"
"BR01","rosso","energiaaquisita","pre","19",1520,"used malus 100 Euro costante"
"BR01","rosso","energiaaquisita","pre","20",1560,"used malus 100 Euro costante"
"BR01","rosso","energiaaquisita","pre","21",1600,"used malus 100 Euro costante"
"BR01","rosso","energiaaquisita","pre","22",1720,"used malus 100 Euro costante"
"BR01","rosso","energiaaquisita","pre","23",1820,"used malus 100 Euro costante"
"BR01","rosso","energiaaquisita","pre","24",1940,"used malus 100 Euro costante"
"BR01","rosso","energiaaquisita","pre","25",2020,"used malus 100 Euro costante"
"BR01","rosso","energiaaquisita","pre","26",2060,"used malus 100 Euro costante"
"BR01","rosso","energiaaquisita","pre","27",2100,"used malus 100 Euro costante"
"BR01","rosso","energiaaquisita","pre","28",2100,"used malus 100 Euro costante"
"BR01","rosso","giornaliero","pre","0",0,"used malus 100 Euro costante"
"BR01","rosso","giornaliero","pre","1",40,"used malus 100 Euro costante"
"BR01","rosso","giornaliero","pre","2",40,"used malus 100 Euro costante"
"BR01","rosso","giornaliero","pre","3",40,"used malus 100 Euro costante"
"BR01","rosso","giornaliero","pre","4",40,"used malus 100 Euro costante"
"BR01","rosso","giornaliero","pre","5",40,"used malus 100 Euro costante"
"BR01","rosso","giornaliero","pre","6",40,"used malus 100 Euro costante"
"BR01","rosso","giornaliero","pre","7",40,"used malus 100 Euro costante"
"BR01","rosso","giornaliero","pre","8",80,"used malus 100 Euro costante"
"BR01","rosso","giornaliero","pre","9",80,"used malus 100 Euro costante"
"BR01","rosso","giornaliero","pre","10",80,"used malus 100 Euro costante"
"BR01","rosso","giornaliero","pre","11",80,"used malus 100 Euro costante"
"BR01","rosso","giornaliero","pre","12",80,"used malus 100 Euro costante"
"BR01","rosso","giornaliero","pre","13",80,"used malus 100 Euro costante"
"BR01","rosso","giornaliero","pre","14",80,"used malus 100 Euro costante"
"BR01","rosso","giornaliero","pre","15",160,"used malus 100 Euro costante"
"BR01","rosso","giornaliero","pre","16",160,"used malus 100 Euro costante"
"BR01","rosso","giornaliero","pre","17",120,"used malus 100 Euro costante"
"BR01","rosso","giornaliero","pre","18",120,"used malus 100 Euro costante"
"BR01","rosso","giornaliero","pre","19",120,"used malus 100 Euro costante"
"BR01","rosso","giornaliero","pre","20",40,"used malus 100 Euro costante"
"BR01","rosso","giornaliero","pre","21",40,"used malus 100 Euro costante"
"BR01","rosso","giornaliero","pre","22",120,"used malus 100 Euro costante"
"BR01","rosso","giornaliero","pre","23",100,"used malus 100 Euro costante"
"BR01","rosso","giornaliero","pre","24",120,"used malus 100 Euro costante"
"BR01","rosso","giornaliero","pre","25",80,"used malus 100 Euro costante"
"BR01","rosso","giornaliero","pre","26",40,"used malus 100 Euro costante"
"BR01","rosso","giornaliero","pre","27",40,"used malus 100 Euro costante"
"BR01","rosso","giornaliero","pre","28",0,"used malus 100 Euro costante"
"BR01","rosso","mucche","pre","0",1,"used malus 100 Euro costante"
"BR01","rosso","mucche","pre","1",1,"used malus 100 Euro costante"
"BR01","rosso","mucche","pre","2",1,"used malus 100 Euro costante"
"BR01","rosso","mucche","pre","3",1,"used malus 100 Euro costante"
"BR01","rosso","mucche","pre","4",1,"used malus 100 Euro costante"
"BR01","rosso","mucche","pre","5",1,"used malus 100 Euro costante"
"BR01","rosso","mucche","pre","6",1,"used malus 100 Euro costante"
"BR01","rosso","mucche","pre","7",1,"used malus 100 Euro costante"
"BR01","rosso","mucche","pre","8",2,"used malus 100 Euro costante"
"BR01","rosso","mucche","pre","9",2,"used malus 100 Euro costante"
"BR01","rosso","mucche","pre","10",2,"used malus 100 Euro costante"
"BR01","rosso","mucche","pre","11",2,"used malus 100 Euro costante"
"BR01","rosso","mucche","pre","12",2,"used malus 100 Euro costante"
"BR01","rosso","mucche","pre","13",2,"used malus 100 Euro costante"
"BR01","rosso","mucche","pre","14",2,"used malus 100 Euro costante"
"BR01","rosso","mucche","pre","15",4,"used malus 100 Euro costante"
"BR01","rosso","mucche","pre","16",4,"used malus 100 Euro costante"
"BR01","rosso","mucche","pre","17",3,"used malus 100 Euro costante"
"BR01","rosso","mucche","pre","18",3,"used malus 100 Euro costante"
"BR01","rosso","mucche","pre","19",3,"used malus 100 Euro costante"
"BR01","rosso","mucche","pre","20",1,"used malus 100 Euro costante"
"BR01","rosso","mucche","pre","21",1,"used malus 100 Euro costante"
"BR01","rosso","mucche","pre","22",3,"used malus 100 Euro costante"
"BR01","rosso","mucche","pre","23",3,"used malus 100 Euro costante"
"BR01","rosso","mucche","pre","24",3,"used malus 100 Euro costante"
"BR01","rosso","mucche","pre","25",2,"used malus 100 Euro costante"
"BR01","rosso","mucche","pre","26",1,"used malus 100 Euro costante"
"BR01","rosso","mucche","pre","27",1,"used malus 100 Euro costante"
"BR01","rosso","mucche","pre","28",0,"used malus 100 Euro costante"
"BR01","rosso","muccheperse","pre","0",0,"used malus 100 Euro costante"
"BR01","rosso","muccheperse","pre","1",0,"used malus 100 Euro costante"
"BR01","rosso","muccheperse","pre","2",0,"used malus 100 Euro costante"
"BR01","rosso","muccheperse","pre","3",0,"used malus 100 Euro costante"
"BR01","rosso","muccheperse","pre","4",0,"used malus 100 Euro costante"
"BR01","rosso","muccheperse","pre","5",0,"used malus 100 Euro costante"
"BR01","rosso","muccheperse","pre","6",0,"used malus 100 Euro costante"
"BR01","rosso","muccheperse","pre","7",0,"used malus 100 Euro costante"
"BR01","rosso","muccheperse","pre","8",0,"used malus 100 Euro costante"
"BR01","rosso","muccheperse","pre","9",0,"used malus 100 Euro costante"
"BR01","rosso","muccheperse","pre","10",0,"used malus 100 Euro costante"
"BR01","rosso","muccheperse","pre","11",0,"used malus 100 Euro costante"
"BR01","rosso","muccheperse","pre","12",0,"used malus 100 Euro costante"
"BR01","rosso","muccheperse","pre","13",0,"used malus 100 Euro costante"
"BR01","rosso","muccheperse","pre","14",0,"used malus 100 Euro costante"
"BR01","rosso","muccheperse","pre","15",0,"used malus 100 Euro costante"
"BR01","rosso","muccheperse","pre","16",0,"used malus 100 Euro costante"
"BR01","rosso","muccheperse","pre","17",1,"used malus 100 Euro costante"
"BR01","rosso","muccheperse","pre","18",1,"used malus 100 Euro costante"
"BR01","rosso","muccheperse","pre","19",1,"used malus 100 Euro costante"
"BR01","rosso","muccheperse","pre","20",3,"used malus 100 Euro costante"
"BR01","rosso","muccheperse","pre","21",3,"used malus 100 Euro costante"
"BR01","rosso","muccheperse","pre","22",3,"used malus 100 Euro costante"
"BR01","rosso","muccheperse","pre","23",3,"used malus 100 Euro costante"
"BR01","rosso","muccheperse","pre","24",3,"used malus 100 Euro costante"
"BR01","rosso","muccheperse","pre","25",4,"used malus 100 Euro costante"
"BR01","rosso","muccheperse","pre","26",5,"used malus 100 Euro costante"
"BR01","rosso","muccheperse","pre","27",5,"used malus 100 Euro costante"
"BR01","rosso","muccheperse","pre","28",6,"used malus 100 Euro costante"
"BR01","rosso","muccheslider","pre","0",1,"used malus 100 Euro costante"
"BR01","rosso","muccheslider","pre","1",1,"used malus 100 Euro costante"
"BR01","rosso","muccheslider","pre","2",1,"used malus 100 Euro costante"
"BR01","rosso","muccheslider","pre","3",1,"used malus 100 Euro costante"
"BR01","rosso","muccheslider","pre","4",1,"used malus 100 Euro costante"
"BR01","rosso","muccheslider","pre","5",1,"used malus 100 Euro costante"
"BR01","rosso","muccheslider","pre","6",1,"used malus 100 Euro costante"
"BR01","rosso","muccheslider","pre","7",1,"used malus 100 Euro costante"
"BR01","rosso","muccheslider","pre","8",2,"used malus 100 Euro costante"
"BR01","rosso","muccheslider","pre","9",2,"used malus 100 Euro costante"
"BR01","rosso","muccheslider","pre","10",2,"used malus 100 Euro costante"
"BR01","rosso","muccheslider","pre","11",2,"used malus 100 Euro costante"
"BR01","rosso","muccheslider","pre","12",2,"used malus 100 Euro costante"
"BR01","rosso","muccheslider","pre","13",2,"used malus 100 Euro costante"
"BR01","rosso","muccheslider","pre","14",2,"used malus 100 Euro costante"
"BR01","rosso","muccheslider","pre","15",4,"used malus 100 Euro costante"
"BR01","rosso","muccheslider","pre","16",4,"used malus 100 Euro costante"
"BR01","rosso","muccheslider","pre","17",4,"used malus 100 Euro costante"
"BR01","rosso","muccheslider","pre","18",4,"used malus 100 Euro costante"
"BR01","rosso","muccheslider","pre","19",4,"used malus 100 Euro costante"
"BR01","rosso","muccheslider","pre","20",4,"used malus 100 Euro costante"
"BR01","rosso","muccheslider","pre","21",4,"used malus 100 Euro costante"
"BR01","rosso","muccheslider","pre","22",3,"used malus 100 Euro costante"
"BR01","rosso","muccheslider","pre","23",3,"used malus 100 Euro costante"
"BR01","rosso","muccheslider","pre","24",3,"used malus 100 Euro costante"
"BR01","rosso","muccheslider","pre","25",3,"used malus 100 Euro costante"
"BR01","rosso","muccheslider","pre","26",3,"used malus 100 Euro costante"
"BR01","rosso","muccheslider","pre","27",3,"used malus 100 Euro costante"
"BR01","rosso","muccheslider","pre","28",3,"used malus 100 Euro costante"
"BR01","azzurro","capital","post","0",10,"used malus 100 Euro costante"
"BR01","azzurro","capital","post","1",40,"used malus 100 Euro costante"
"BR01","azzurro","capital","post","2",70,"used malus 100 Euro costante"
"BR01","azzurro","capital","post","3",100,"used malus 100 Euro costante"
"BR01","azzurro","capital","post","4",130,"used malus 100 Euro costante"
"BR01","azzurro","capital","post","5",160,"used malus 100 Euro costante"
"BR01","azzurro","capital","post","6",190,"used malus 100 Euro costante"
"BR01","azzurro","capital","post","7",220,"used malus 100 Euro costante"
"BR01","azzurro","capital","post","8",430,"used malus 100 Euro costante"
"BR01","azzurro","capital","post","9",590,"used malus 100 Euro costante"
"BR01","azzurro","capital","post","10",700,"used malus 100 Euro costante"
"BR01","azzurro","capital","post","11",500,"used malus 100 Euro costante"
"BR01","azzurro","capital","post","12",320,"used malus 100 Euro costante"
"BR01","azzurro","capital","post","13",340,"used malus 100 Euro costante"
"BR01","azzurro","capital","post","14",220,"used malus 100 Euro costante"
"BR01","azzurro","capital","post","15",620,"used malus 100 Euro costante"
"BR01","azzurro","capital","post","16",520,"used malus 100 Euro costante"
"BR01","azzurro","capital","post","17",80,"used malus 100 Euro costante"
