"turn","color","output","condition","time","score","note"
"BR02","giallo","energiaaquisita","pre","17",2320,"no malus, rinnovo energetico 0.35"
"BR02","giallo","energiaaquisita","pre","18",2480,"no malus, rinnovo energetico 0.35"
"BR02","giallo","energiaaquisita","pre","19",2640,"no malus, rinnovo energetico 0.35"
"BR02","giallo","energiaaquisita","pre","20",2800,"no malus, rinnovo energetico 0.35"
"BR02","giallo","energiaaquisita","pre","21",2960,"no malus, rinnovo energetico 0.35"
"BR02","giallo","energiaaquisita","pre","22",3400,"no malus, rinnovo energetico 0.35"
"BR02","giallo","energiaaquisita","pre","23",3830,"no malus, rinnovo energetico 0.35"
"BR02","giallo","energiaaquisita","pre","24",4060,"no malus, rinnovo energetico 0.35"
"BR02","giallo","energiaaquisita","pre","25",4140,"no malus, rinnovo energetico 0.35"
"BR02","giallo","energiaaquisita","pre","26",4140,"no malus, rinnovo energetico 0.35"
"BR02","giallo","energiaaquisita","pre","27",4140,"no malus, rinnovo energetico 0.35"
"BR02","giallo","energiaaquisita","pre","28",4140,"no malus, rinnovo energetico 0.35"
"BR02","giallo","energiaaquisita","pre","29",NA,"no malus, rinnovo energetico 0.35"
"BR02","giallo","energiaaquisita","pre","30",NA,"no malus, rinnovo energetico 0.35"
"BR02","giallo","energiaaquisita","pre","31",NA,"no malus, rinnovo energetico 0.35"
"BR02","giallo","energiaaquisita","pre","32",NA,"no malus, rinnovo energetico 0.35"
"BR02","giallo","energiaaquisita","pre","33",NA,"no malus, rinnovo energetico 0.35"
"BR02","giallo","energiaaquisita","pre","34",NA,"no malus, rinnovo energetico 0.35"
"BR02","giallo","energiaaquisita","pre","35",NA,"no malus, rinnovo energetico 0.35"
"BR02","giallo","giornaliero","pre","0",0,"no malus, rinnovo energetico 0.35"
"BR02","giallo","giornaliero","pre","1",40,"no malus, rinnovo energetico 0.35"
"BR02","giallo","giornaliero","pre","2",40,"no malus, rinnovo energetico 0.35"
"BR02","giallo","giornaliero","pre","3",40,"no malus, rinnovo energetico 0.35"
"BR02","giallo","giornaliero","pre","4",40,"no malus, rinnovo energetico 0.35"
"BR02","giallo","giornaliero","pre","5",40,"no malus, rinnovo energetico 0.35"
"BR02","giallo","giornaliero","pre","6",40,"no malus, rinnovo energetico 0.35"
"BR02","giallo","giornaliero","pre","7",40,"no malus, rinnovo energetico 0.35"
"BR02","giallo","giornaliero","pre","8",280,"no malus, rinnovo energetico 0.35"
"BR02","giallo","giornaliero","pre","9",280,"no malus, rinnovo energetico 0.35"
"BR02","giallo","giornaliero","pre","10",280,"no malus, rinnovo energetico 0.35"
"BR02","giallo","giornaliero","pre","11",240,"no malus, rinnovo energetico 0.35"
"BR02","giallo","giornaliero","pre","12",160,"no malus, rinnovo energetico 0.35"
"BR02","giallo","giornaliero","pre","13",120,"no malus, rinnovo energetico 0.35"
"BR02","giallo","giornaliero","pre","14",120,"no malus, rinnovo energetico 0.35"
"BR02","giallo","giornaliero","pre","15",200,"no malus, rinnovo energetico 0.35"
"BR02","giallo","giornaliero","pre","16",200,"no malus, rinnovo energetico 0.35"
"BR02","giallo","giornaliero","pre","17",160,"no malus, rinnovo energetico 0.35"
"BR02","giallo","giornaliero","pre","18",160,"no malus, rinnovo energetico 0.35"
"BR02","giallo","giornaliero","pre","19",160,"no malus, rinnovo energetico 0.35"
"BR02","giallo","giornaliero","pre","20",160,"no malus, rinnovo energetico 0.35"
"BR02","giallo","giornaliero","pre","21",160,"no malus, rinnovo energetico 0.35"
"BR02","giallo","giornaliero","pre","22",440,"no malus, rinnovo energetico 0.35"
"BR02","giallo","giornaliero","pre","23",430,"no malus, rinnovo energetico 0.35"
"BR02","giallo","giornaliero","pre","24",230,"no malus, rinnovo energetico 0.35"
"BR02","giallo","giornaliero","pre","25",80,"no malus, rinnovo energetico 0.35"
"BR02","giallo","giornaliero","pre","26",0,"no malus, rinnovo energetico 0.35"
"BR02","giallo","giornaliero","pre","27",0,"no malus, rinnovo energetico 0.35"
"BR02","giallo","giornaliero","pre","28",0,"no malus, rinnovo energetico 0.35"
"BR02","giallo","giornaliero","pre","29",NA,"no malus, rinnovo energetico 0.35"
"BR02","giallo","giornaliero","pre","30",NA,"no malus, rinnovo energetico 0.35"
"BR02","giallo","giornaliero","pre","31",NA,"no malus, rinnovo energetico 0.35"
"BR02","giallo","giornaliero","pre","32",NA,"no malus, rinnovo energetico 0.35"
"BR02","giallo","giornaliero","pre","33",NA,"no malus, rinnovo energetico 0.35"
"BR02","giallo","giornaliero","pre","34",NA,"no malus, rinnovo energetico 0.35"
"BR02","giallo","giornaliero","pre","35",NA,"no malus, rinnovo energetico 0.35"
"BR02","giallo","mucche","pre","0",1,"no malus, rinnovo energetico 0.35"
"BR02","giallo","mucche","pre","1",1,"no malus, rinnovo energetico 0.35"
"BR02","giallo","mucche","pre","2",1,"no malus, rinnovo energetico 0.35"
"BR02","giallo","mucche","pre","3",1,"no malus, rinnovo energetico 0.35"
"BR02","giallo","mucche","pre","4",1,"no malus, rinnovo energetico 0.35"
"BR02","giallo","mucche","pre","5",1,"no malus, rinnovo energetico 0.35"
"BR02","giallo","mucche","pre","6",1,"no malus, rinnovo energetico 0.35"
"BR02","giallo","mucche","pre","7",1,"no malus, rinnovo energetico 0.35"
"BR02","giallo","mucche","pre","8",7,"no malus, rinnovo energetico 0.35"
"BR02","giallo","mucche","pre","9",7,"no malus, rinnovo energetico 0.35"
"BR02","giallo","mucche","pre","10",7,"no malus, rinnovo energetico 0.35"
"BR02","giallo","mucche","pre","11",6,"no malus, rinnovo energetico 0.35"
"BR02","giallo","mucche","pre","12",4,"no malus, rinnovo energetico 0.35"
"BR02","giallo","mucche","pre","13",3,"no malus, rinnovo energetico 0.35"
"BR02","giallo","mucche","pre","14",3,"no malus, rinnovo energetico 0.35"
"BR02","giallo","mucche","pre","15",5,"no malus, rinnovo energetico 0.35"
"BR02","giallo","mucche","pre","16",5,"no malus, rinnovo energetico 0.35"
"BR02","giallo","mucche","pre","17",4,"no malus, rinnovo energetico 0.35"
"BR02","giallo","mucche","pre","18",4,"no malus, rinnovo energetico 0.35"
"BR02","giallo","mucche","pre","19",4,"no malus, rinnovo energetico 0.35"
"BR02","giallo","mucche","pre","20",4,"no malus, rinnovo energetico 0.35"
"BR02","giallo","mucche","pre","21",4,"no malus, rinnovo energetico 0.35"
"BR02","giallo","mucche","pre","22",11,"no malus, rinnovo energetico 0.35"
"BR02","giallo","mucche","pre","23",11,"no malus, rinnovo energetico 0.35"
"BR02","giallo","mucche","pre","24",6,"no malus, rinnovo energetico 0.35"
"BR02","giallo","mucche","pre","25",2,"no malus, rinnovo energetico 0.35"
"BR02","giallo","mucche","pre","26",0,"no malus, rinnovo energetico 0.35"
"BR02","giallo","mucche","pre","27",0,"no malus, rinnovo energetico 0.35"
"BR02","giallo","mucche","pre","28",0,"no malus, rinnovo energetico 0.35"
"BR02","giallo","mucche","pre","29",NA,"no malus, rinnovo energetico 0.35"
"BR02","giallo","mucche","pre","30",NA,"no malus, rinnovo energetico 0.35"
"BR02","giallo","mucche","pre","31",NA,"no malus, rinnovo energetico 0.35"
"BR02","giallo","mucche","pre","32",NA,"no malus, rinnovo energetico 0.35"
"BR02","giallo","mucche","pre","33",NA,"no malus, rinnovo energetico 0.35"
"BR02","giallo","mucche","pre","34",NA,"no malus, rinnovo energetico 0.35"
"BR02","giallo","mucche","pre","35",NA,"no malus, rinnovo energetico 0.35"
"BR02","giallo","muccheperse","pre","0",0,"no malus, rinnovo energetico 0.35"
"BR02","giallo","muccheperse","pre","1",0,"no malus, rinnovo energetico 0.35"
"BR02","giallo","muccheperse","pre","2",0,"no malus, rinnovo energetico 0.35"
"BR02","giallo","muccheperse","pre","3",0,"no malus, rinnovo energetico 0.35"
"BR02","giallo","muccheperse","pre","4",0,"no malus, rinnovo energetico 0.35"
"BR02","giallo","muccheperse","pre","5",0,"no malus, rinnovo energetico 0.35"
"BR02","giallo","muccheperse","pre","6",0,"no malus, rinnovo energetico 0.35"
"BR02","giallo","muccheperse","pre","7",0,"no malus, rinnovo energetico 0.35"
"BR02","giallo","muccheperse","pre","8",0,"no malus, rinnovo energetico 0.35"
"BR02","giallo","muccheperse","pre","9",0,"no malus, rinnovo energetico 0.35"
"BR02","giallo","muccheperse","pre","10",0,"no malus, rinnovo energetico 0.35"
"BR02","giallo","muccheperse","pre","11",1,"no malus, rinnovo energetico 0.35"
"BR02","giallo","muccheperse","pre","12",3,"no malus, rinnovo energetico 0.35"
"BR02","giallo","muccheperse","pre","13",4,"no malus, rinnovo energetico 0.35"
"BR02","giallo","muccheperse","pre","14",4,"no malus, rinnovo energetico 0.35"
"BR02","giallo","muccheperse","pre","15",4,"no malus, rinnovo energetico 0.35"
"BR02","giallo","muccheperse","pre","16",4,"no malus, rinnovo energetico 0.35"
"BR02","giallo","muccheperse","pre","17",5,"no malus, rinnovo energetico 0.35"
"BR02","giallo","muccheperse","pre","18",5,"no malus, rinnovo energetico 0.35"
"BR02","giallo","muccheperse","pre","19",5,"no malus, rinnovo energetico 0.35"
"BR02","giallo","muccheperse","pre","20",5,"no malus, rinnovo energetico 0.35"
"BR02","giallo","muccheperse","pre","21",5,"no malus, rinnovo energetico 0.35"
"BR02","giallo","muccheperse","pre","22",5,"no malus, rinnovo energetico 0.35"
"BR02","giallo","muccheperse","pre","23",5,"no malus, rinnovo energetico 0.35"
"BR02","giallo","muccheperse","pre","24",10,"no malus, rinnovo energetico 0.35"
"BR02","giallo","muccheperse","pre","25",14,"no malus, rinnovo energetico 0.35"
"BR02","giallo","muccheperse","pre","26",16,"no malus, rinnovo energetico 0.35"
"BR02","giallo","muccheperse","pre","27",16,"no malus, rinnovo energetico 0.35"
"BR02","giallo","muccheperse","pre","28",16,"no malus, rinnovo energetico 0.35"
"BR02","giallo","muccheperse","pre","29",NA,"no malus, rinnovo energetico 0.35"
"BR02","giallo","muccheperse","pre","30",NA,"no malus, rinnovo energetico 0.35"
"BR02","giallo","muccheperse","pre","31",NA,"no malus, rinnovo energetico 0.35"
"BR02","giallo","muccheperse","pre","32",NA,"no malus, rinnovo energetico 0.35"
"BR02","giallo","muccheperse","pre","33",NA,"no malus, rinnovo energetico 0.35"
"BR02","giallo","muccheperse","pre","34",NA,"no malus, rinnovo energetico 0.35"
"BR02","giallo","muccheperse","pre","35",NA,"no malus, rinnovo energetico 0.35"
"BR02","giallo","muccheslider","pre","0",1,"no malus, rinnovo energetico 0.35"
"BR02","giallo","muccheslider","pre","1",1,"no malus, rinnovo energetico 0.35"
"BR02","giallo","muccheslider","pre","2",1,"no malus, rinnovo energetico 0.35"
"BR02","giallo","muccheslider","pre","3",1,"no malus, rinnovo energetico 0.35"
"BR02","giallo","muccheslider","pre","4",1,"no malus, rinnovo energetico 0.35"
"BR02","giallo","muccheslider","pre","5",1,"no malus, rinnovo energetico 0.35"
"BR02","giallo","muccheslider","pre","6",1,"no malus, rinnovo energetico 0.35"
"BR02","giallo","muccheslider","pre","7",1,"no malus, rinnovo energetico 0.35"
"BR02","giallo","muccheslider","pre","8",7,"no malus, rinnovo energetico 0.35"
"BR02","giallo","muccheslider","pre","9",7,"no malus, rinnovo energetico 0.35"
"BR02","giallo","muccheslider","pre","10",7,"no malus, rinnovo energetico 0.35"
"BR02","giallo","muccheslider","pre","11",7,"no malus, rinnovo energetico 0.35"
"BR02","giallo","muccheslider","pre","12",7,"no malus, rinnovo energetico 0.35"
"BR02","giallo","muccheslider","pre","13",7,"no malus, rinnovo energetico 0.35"
"BR02","giallo","muccheslider","pre","14",7,"no malus, rinnovo energetico 0.35"
"BR02","giallo","muccheslider","pre","15",5,"no malus, rinnovo energetico 0.35"
"BR02","giallo","muccheslider","pre","16",5,"no malus, rinnovo energetico 0.35"
"BR02","giallo","muccheslider","pre","17",5,"no malus, rinnovo energetico 0.35"
"BR02","giallo","muccheslider","pre","18",5,"no malus, rinnovo energetico 0.35"
"BR02","giallo","muccheslider","pre","19",5,"no malus, rinnovo energetico 0.35"
"BR02","giallo","muccheslider","pre","20",5,"no malus, rinnovo energetico 0.35"
"BR02","giallo","muccheslider","pre","21",5,"no malus, rinnovo energetico 0.35"
"BR02","giallo","muccheslider","pre","22",11,"no malus, rinnovo energetico 0.35"
"BR02","giallo","muccheslider","pre","23",11,"no malus, rinnovo energetico 0.35"
"BR02","giallo","muccheslider","pre","24",11,"no malus, rinnovo energetico 0.35"
"BR02","giallo","muccheslider","pre","25",11,"no malus, rinnovo energetico 0.35"
"BR02","giallo","muccheslider","pre","26",11,"no malus, rinnovo energetico 0.35"
"BR02","giallo","muccheslider","pre","27",11,"no malus, rinnovo energetico 0.35"
"BR02","giallo","muccheslider","pre","28",11,"no malus, rinnovo energetico 0.35"
"BR02","giallo","muccheslider","pre","29",NA,"no malus, rinnovo energetico 0.35"
"BR02","giallo","muccheslider","pre","30",NA,"no malus, rinnovo energetico 0.35"
"BR02","giallo","muccheslider","pre","31",NA,"no malus, rinnovo energetico 0.35"
"BR02","giallo","muccheslider","pre","32",NA,"no malus, rinnovo energetico 0.35"
"BR02","giallo","muccheslider","pre","33",NA,"no malus, rinnovo energetico 0.35"
"BR02","giallo","muccheslider","pre","34",NA,"no malus, rinnovo energetico 0.35"
"BR02","giallo","muccheslider","pre","35",NA,"no malus, rinnovo energetico 0.35"
"BR02","rosa","capital","pre","0",10,"no malus, rinnovo energetico 0.35"
"BR02","rosa","capital","pre","1",40,"no malus, rinnovo energetico 0.35"
"BR02","rosa","capital","pre","2",70,"no malus, rinnovo energetico 0.35"
"BR02","rosa","capital","pre","3",100,"no malus, rinnovo energetico 0.35"
"BR02","rosa","capital","pre","4",130,"no malus, rinnovo energetico 0.35"
"BR02","rosa","capital","pre","5",160,"no malus, rinnovo energetico 0.35"
"BR02","rosa","capital","pre","6",190,"no malus, rinnovo energetico 0.35"
"BR02","rosa","capital","pre","7",220,"no malus, rinnovo energetico 0.35"
"BR02","rosa","capital","pre","8",260,"no malus, rinnovo energetico 0.35"
"BR02","rosa","capital","pre","9",410,"no malus, rinnovo energetico 0.35"
"BR02","rosa","capital","pre","10",560,"no malus, rinnovo energetico 0.35"
"BR02","rosa","capital","pre","11",710,"no malus, rinnovo energetico 0.35"
"BR02","rosa","capital","pre","12",860,"no malus, rinnovo energetico 0.35"
"BR02","rosa","capital","pre","13",930,"no malus, rinnovo energetico 0.35"
"BR02","rosa","capital","pre","14",1000,"no malus, rinnovo energetico 0.35"
"BR02","rosa","capital","pre","15",970,"no malus, rinnovo energetico 0.35"
"BR02","rosa","capital","pre","16",1060,"no malus, rinnovo energetico 0.35"
"BR02","rosa","capital","pre","17",1150,"no malus, rinnovo energetico 0.35"
"BR02","rosa","capital","pre","18",1240,"no malus, rinnovo energetico 0.35"
"BR02","rosa","capital","pre","19",1330,"no malus, rinnovo energetico 0.35"
"BR02","rosa","capital","pre","20",1380,"no malus, rinnovo energetico 0.35"
"BR02","rosa","capital","pre","21",1390,"no malus, rinnovo energetico 0.35"
"BR02","rosa","capital","pre","22",1320,"no malus, rinnovo energetico 0.35"
"BR02","rosa","capital","pre","23",1420,"no malus, rinnovo energetico 0.35"
"BR02","rosa","capital","pre","24",1480,"no malus, rinnovo energetico 0.35"
"BR02","rosa","capital","pre","25",1460,"no malus, rinnovo energetico 0.35"
"BR02","rosa","capital","pre","26",1440,"no malus, rinnovo energetico 0.35"
"BR02","rosa","capital","pre","27",1380,"no malus, rinnovo energetico 0.35"
"BR02","rosa","capital","pre","28",1320,"no malus, rinnovo energetico 0.35"
"BR02","rosa","capital","pre","29",NA,"no malus, rinnovo energetico 0.35"
"BR02","rosa","capital","pre","30",NA,"no malus, rinnovo energetico 0.35"
"BR02","rosa","capital","pre","31",NA,"no malus, rinnovo energetico 0.35"
"BR02","rosa","capital","pre","32",NA,"no malus, rinnovo energetico 0.35"
"BR02","rosa","capital","pre","33",NA,"no malus, rinnovo energetico 0.35"
"BR02","rosa","capital","pre","34",NA,"no malus, rinnovo energetico 0.35"
"BR02","rosa","capital","pre","35",NA,"no malus, rinnovo energetico 0.35"
"BR02","rosa","ccr","pre","0",0,"no malus, rinnovo energetico 0.35"
"BR02","rosa","ccr","pre","1",0,"no malus, rinnovo energetico 0.35"
"BR02","rosa","ccr","pre","2",0,"no malus, rinnovo energetico 0.35"
"BR02","rosa","ccr","pre","3",0,"no malus, rinnovo energetico 0.35"
"BR02","rosa","ccr","pre","4",0,"no malus, rinnovo energetico 0.35"
"BR02","rosa","ccr","pre","5",0,"no malus, rinnovo energetico 0.35"
"BR02","rosa","ccr","pre","6",0,"no malus, rinnovo energetico 0.35"
"BR02","rosa","ccr","pre","7",0,"no malus, rinnovo energetico 0.35"
"BR02","rosa","ccr","pre","8",70,"no malus, rinnovo energetico 0.35"
"BR02","rosa","ccr","pre","9",70,"no malus, rinnovo energetico 0.35"
"BR02","rosa","ccr","pre","10",70,"no malus, rinnovo energetico 0.35"
"BR02","rosa","ccr","pre","11",70,"no malus, rinnovo energetico 0.35"
"BR02","rosa","ccr","pre","12",70,"no malus, rinnovo energetico 0.35"
"BR02","rosa","ccr","pre","13",70,"no malus, rinnovo energetico 0.35"
"BR02","rosa","ccr","pre","14",70,"no malus, rinnovo energetico 0.35"
"BR02","rosa","ccr","pre","15",120,"no malus, rinnovo energetico 0.35"
"BR02","rosa","ccr","pre","16",120,"no malus, rinnovo energetico 0.35"
"BR02","rosa","ccr","pre","17",120,"no malus, rinnovo energetico 0.35"
"BR02","rosa","ccr","pre","18",120,"no malus, rinnovo energetico 0.35"
"BR02","rosa","ccr","pre","19",120,"no malus, rinnovo energetico 0.35"
"BR02","rosa","ccr","pre","20",120,"no malus, rinnovo energetico 0.35"
"BR02","rosa","ccr","pre","21",120,"no malus, rinnovo energetico 0.35"
"BR02","rosa","ccr","pre","22",200,"no malus, rinnovo energetico 0.35"
"BR02","rosa","ccr","pre","23",200,"no malus, rinnovo energetico 0.35"
"BR02","rosa","ccr","pre","24",200,"no malus, rinnovo energetico 0.35"
"BR02","rosa","ccr","pre","25",200,"no malus, rinnovo energetico 0.35"
"BR02","rosa","ccr","pre","26",200,"no malus, rinnovo energetico 0.35"
"BR02","rosa","ccr","pre","27",200,"no malus, rinnovo energetico 0.35"
"BR02","rosa","ccr","pre","28",200,"no malus, rinnovo energetico 0.35"
"BR02","rosa","ccr","pre","29",NA,"no malus, rinnovo energetico 0.35"
"BR02","rosa","ccr","pre","30",NA,"no malus, rinnovo energetico 0.35"
"BR02","rosa","ccr","pre","31",NA,"no malus, rinnovo energetico 0.35"
"BR02","rosa","ccr","pre","32",NA,"no malus, rinnovo energetico 0.35"
"BR02","rosa","ccr","pre","33",NA,"no malus, rinnovo energetico 0.35"
"BR02","rosa","ccr","pre","34",NA,"no malus, rinnovo energetico 0.35"
"BR02","rosa","ccr","pre","35",NA,"no malus, rinnovo energetico 0.35"
"BR02","rosa","daysurvived","pre","0",0,"no malus, rinnovo energetico 0.35"
"BR02","rosa","daysurvived","pre","1",1,"no malus, rinnovo energetico 0.35"
"BR02","rosa","daysurvived","pre","2",2,"no malus, rinnovo energetico 0.35"
"BR02","rosa","daysurvived","pre","3",3,"no malus, rinnovo energetico 0.35"
"BR02","rosa","daysurvived","pre","4",4,"no malus, rinnovo energetico 0.35"
"BR02","rosa","daysurvived","pre","5",5,"no malus, rinnovo energetico 0.35"
"BR02","rosa","daysurvived","pre","6",6,"no malus, rinnovo energetico 0.35"
"BR02","rosa","daysurvived","pre","7",7,"no malus, rinnovo energetico 0.35"
"BR02","rosa","daysurvived","pre","8",8,"no malus, rinnovo energetico 0.35"
"BR02","rosa","daysurvived","pre","9",9,"no malus, rinnovo energetico 0.35"
"BR02","rosa","daysurvived","pre","10",10,"no malus, rinnovo energetico 0.35"
"BR02","rosa","daysurvived","pre","11",11,"no malus, rinnovo energetico 0.35"
"BR02","rosa","daysurvived","pre","12",12,"no malus, rinnovo energetico 0.35"
"BR02","rosa","daysurvived","pre","13",13,"no malus, rinnovo energetico 0.35"
"BR02","rosa","daysurvived","pre","14",14,"no malus, rinnovo energetico 0.35"
"BR02","rosa","daysurvived","pre","15",15,"no malus, rinnovo energetico 0.35"
"BR02","rosa","daysurvived","pre","16",16,"no malus, rinnovo energetico 0.35"
"BR02","rosa","daysurvived","pre","17",17,"no malus, rinnovo energetico 0.35"
"BR02","rosa","daysurvived","pre","18",18,"no malus, rinnovo energetico 0.35"
"BR02","rosa","daysurvived","pre","19",19,"no malus, rinnovo energetico 0.35"
"BR02","rosa","daysurvived","pre","20",20,"no malus, rinnovo energetico 0.35"
"BR02","rosa","daysurvived","pre","21",21,"no malus, rinnovo energetico 0.35"
"BR02","rosa","daysurvived","pre","22",22,"no malus, rinnovo energetico 0.35"
"BR02","rosa","daysurvived","pre","23",23,"no malus, rinnovo energetico 0.35"
"BR02","rosa","daysurvived","pre","24",24,"no malus, rinnovo energetico 0.35"
"BR02","rosa","daysurvived","pre","25",25,"no malus, rinnovo energetico 0.35"
"BR02","rosa","daysurvived","pre","26",26,"no malus, rinnovo energetico 0.35"
"BR02","rosa","daysurvived","pre","27",27,"no malus, rinnovo energetico 0.35"
"BR02","rosa","daysurvived","pre","28",28,"no malus, rinnovo energetico 0.35"
"BR02","rosa","daysurvived","pre","29",NA,"no malus, rinnovo energetico 0.35"
"BR02","rosa","daysurvived","pre","30",NA,"no malus, rinnovo energetico 0.35"
"BR02","rosa","daysurvived","pre","31",NA,"no malus, rinnovo energetico 0.35"
"BR02","rosa","daysurvived","pre","32",NA,"no malus, rinnovo energetico 0.35"
"BR02","rosa","daysurvived","pre","33",NA,"no malus, rinnovo energetico 0.35"
"BR02","rosa","daysurvived","pre","34",NA,"no malus, rinnovo energetico 0.35"
"BR02","rosa","daysurvived","pre","35",NA,"no malus, rinnovo energetico 0.35"
"BR02","rosa","energiaaquisita","pre","0",0,"no malus, rinnovo energetico 0.35"
"BR02","rosa","energiaaquisita","pre","1",40,"no malus, rinnovo energetico 0.35"
"BR02","rosa","energiaaquisita","pre","2",80,"no malus, rinnovo energetico 0.35"
"BR02","rosa","energiaaquisita","pre","3",120,"no malus, rinnovo energetico 0.35"
"BR02","rosa","energiaaquisita","pre","4",160,"no malus, rinnovo energetico 0.35"
"BR02","rosa","energiaaquisita","pre","5",200,"no malus, rinnovo energetico 0.35"
"BR02","rosa","energiaaquisita","pre","6",240,"no malus, rinnovo energetico 0.35"
"BR02","rosa","energiaaquisita","pre","7",280,"no malus, rinnovo energetico 0.35"
"BR02","rosa","energiaaquisita","pre","8",480,"no malus, rinnovo energetico 0.35"
"BR02","rosa","energiaaquisita","pre","9",680,"no malus, rinnovo energetico 0.35"
"BR02","rosa","energiaaquisita","pre","10",880,"no malus, rinnovo energetico 0.35"
"BR02","rosa","energiaaquisita","pre","11",1080,"no malus, rinnovo energetico 0.35"
"BR02","rosa","energiaaquisita","pre","12",1280,"no malus, rinnovo energetico 0.35"
"BR02","rosa","energiaaquisita","pre","13",1400,"no malus, rinnovo energetico 0.35"
"BR02","rosa","energiaaquisita","pre","14",1520,"no malus, rinnovo energetico 0.35"
"BR02","rosa","energiaaquisita","pre","15",1640,"no malus, rinnovo energetico 0.35"
"BR02","rosa","energiaaquisita","pre","16",1760,"no malus, rinnovo energetico 0.35"
"BR02","rosa","energiaaquisita","pre","17",1880,"no malus, rinnovo energetico 0.35"
"BR02","rosa","energiaaquisita","pre","18",2000,"no malus, rinnovo energetico 0.35"
"BR02","rosa","energiaaquisita","pre","19",2120,"no malus, rinnovo energetico 0.35"
"BR02","rosa","energiaaquisita","pre","20",2200,"no malus, rinnovo energetico 0.35"
"BR02","rosa","energiaaquisita","pre","21",2240,"no malus, rinnovo energetico 0.35"
"BR02","rosa","energiaaquisita","pre","22",2480,"no malus, rinnovo energetico 0.35"
"BR02","rosa","energiaaquisita","pre","23",2640,"no malus, rinnovo energetico 0.35"
"BR02","rosa","energiaaquisita","pre","24",2760,"no malus, rinnovo energetico 0.35"
"BR02","rosa","energiaaquisita","pre","25",2800,"no malus, rinnovo energetico 0.35"
"BR02","rosa","energiaaquisita","pre","26",2840,"no malus, rinnovo energetico 0.35"
"BR02","rosa","energiaaquisita","pre","27",2840,"no malus, rinnovo energetico 0.35"
"BR02","rosa","energiaaquisita","pre","28",2840,"no malus, rinnovo energetico 0.35"
"BR02","rosa","energiaaquisita","pre","29",NA,"no malus, rinnovo energetico 0.35"
"BR02","rosa","energiaaquisita","pre","30",NA,"no malus, rinnovo energetico 0.35"
"BR02","rosa","energiaaquisita","pre","31",NA,"no malus, rinnovo energetico 0.35"
"BR02","rosa","energiaaquisita","pre","32",NA,"no malus, rinnovo energetico 0.35"
"BR02","rosa","energiaaquisita","pre","33",NA,"no malus, rinnovo energetico 0.35"
"BR02","rosa","energiaaquisita","pre","34",NA,"no malus, rinnovo energetico 0.35"
"BR02","rosa","energiaaquisita","pre","35",NA,"no malus, rinnovo energetico 0.35"
"BR02","rosa","giornaliero","pre","0",0,"no malus, rinnovo energetico 0.35"
"BR02","rosa","giornaliero","pre","1",40,"no malus, rinnovo energetico 0.35"
"BR02","rosa","giornaliero","pre","2",40,"no malus, rinnovo energetico 0.35"
"BR02","rosa","giornaliero","pre","3",40,"no malus, rinnovo energetico 0.35"
"BR02","rosa","giornaliero","pre","4",40,"no malus, rinnovo energetico 0.35"
"BR02","rosa","giornaliero","pre","5",40,"no malus, rinnovo energetico 0.35"
"BR02","rosa","giornaliero","pre","6",40,"no malus, rinnovo energetico 0.35"
"BR02","rosa","giornaliero","pre","7",40,"no malus, rinnovo energetico 0.35"
"BR02","rosa","giornaliero","pre","8",200,"no malus, rinnovo energetico 0.35"
"BR02","rosa","giornaliero","pre","9",200,"no malus, rinnovo energetico 0.35"
"BR02","rosa","giornaliero","pre","10",200,"no malus, rinnovo energetico 0.35"
"BR02","rosa","giornaliero","pre","11",200,"no malus, rinnovo energetico 0.35"
"BR02","rosa","giornaliero","pre","12",200,"no malus, rinnovo energetico 0.35"
"BR02","rosa","giornaliero","pre","13",120,"no malus, rinnovo energetico 0.35"
"BR02","rosa","giornaliero","pre","14",120,"no malus, rinnovo energetico 0.35"
"BR02","rosa","giornaliero","pre","15",120,"no malus, rinnovo energetico 0.35"
"BR02","rosa","giornaliero","pre","16",120,"no malus, rinnovo energetico 0.35"
"BR02","rosa","giornaliero","pre","17",120,"no malus, rinnovo energetico 0.35"
"BR02","rosa","giornaliero","pre","18",120,"no malus, rinnovo energetico 0.35"
"BR02","rosa","giornaliero","pre","19",120,"no malus, rinnovo energetico 0.35"
"BR02","rosa","giornaliero","pre","20",80,"no malus, rinnovo energetico 0.35"
"BR02","rosa","giornaliero","pre","21",40,"no malus, rinnovo energetico 0.35"
"BR02","rosa","giornaliero","pre","22",240,"no malus, rinnovo energetico 0.35"
"BR02","rosa","giornaliero","pre","23",160,"no malus, rinnovo energetico 0.35"
"BR02","rosa","giornaliero","pre","24",120,"no malus, rinnovo energetico 0.35"
"BR02","rosa","giornaliero","pre","25",40,"no malus, rinnovo energetico 0.35"
"BR02","rosa","giornaliero","pre","26",40,"no malus, rinnovo energetico 0.35"
"BR02","rosa","giornaliero","pre","27",0,"no malus, rinnovo energetico 0.35"
"BR02","rosa","giornaliero","pre","28",0,"no malus, rinnovo energetico 0.35"
"BR02","rosa","giornaliero","pre","29",NA,"no malus, rinnovo energetico 0.35"
"BR02","rosa","giornaliero","pre","30",NA,"no malus, rinnovo energetico 0.35"
"BR02","rosa","giornaliero","pre","31",NA,"no malus, rinnovo energetico 0.35"
"BR02","rosa","giornaliero","pre","32",NA,"no malus, rinnovo energetico 0.35"
"BR02","rosa","giornaliero","pre","33",NA,"no malus, rinnovo energetico 0.35"
