"turn","color","output","condition","time","score"
"BR04","rosa","daysurvived","pre","8",8
"BR04","rosa","daysurvived","pre","9",9
"BR04","rosa","daysurvived","pre","10",10
"BR04","rosa","daysurvived","pre","11",11
"BR04","rosa","daysurvived","pre","12",12
"BR04","rosa","daysurvived","pre","13",13
"BR04","rosa","daysurvived","pre","14",14
"BR04","rosa","daysurvived","pre","15",15
"BR04","rosa","daysurvived","pre","16",16
"BR04","rosa","daysurvived","pre","17",17
"BR04","rosa","daysurvived","pre","18",18
"BR04","rosa","daysurvived","pre","19",19
"BR04","rosa","daysurvived","pre","20",20
"BR04","rosa","daysurvived","pre","21",21
"BR04","rosa","daysurvived","pre","22",22
"BR04","rosa","daysurvived","pre","23",23
"BR04","rosa","daysurvived","pre","24",24
"BR04","rosa","daysurvived","pre","25",25
"BR04","rosa","daysurvived","pre","26",26
"BR04","rosa","daysurvived","pre","27",27
"BR04","rosa","daysurvived","pre","28",28
"BR04","rosa","energiaaquisita","pre","0",0
"BR04","rosa","energiaaquisita","pre","1",40
"BR04","rosa","energiaaquisita","pre","2",80
"BR04","rosa","energiaaquisita","pre","3",120
"BR04","rosa","energiaaquisita","pre","4",160
"BR04","rosa","energiaaquisita","pre","5",200
"BR04","rosa","energiaaquisita","pre","6",240
"BR04","rosa","energiaaquisita","pre","7",280
"BR04","rosa","energiaaquisita","pre","8",320
"BR04","rosa","energiaaquisita","pre","9",360
"BR04","rosa","energiaaquisita","pre","10",400
"BR04","rosa","energiaaquisita","pre","11",440
"BR04","rosa","energiaaquisita","pre","12",480
"BR04","rosa","energiaaquisita","pre","13",520
"BR04","rosa","energiaaquisita","pre","14",560
"BR04","rosa","energiaaquisita","pre","15",640
"BR04","rosa","energiaaquisita","pre","16",720
"BR04","rosa","energiaaquisita","pre","17",800
"BR04","rosa","energiaaquisita","pre","18",880
"BR04","rosa","energiaaquisita","pre","19",920
"BR04","rosa","energiaaquisita","pre","20",960
"BR04","rosa","energiaaquisita","pre","21",1000
"BR04","rosa","energiaaquisita","pre","22",1160
"BR04","rosa","energiaaquisita","pre","23",1320
"BR04","rosa","energiaaquisita","pre","24",1430
"BR04","rosa","energiaaquisita","pre","25",1470
"BR04","rosa","energiaaquisita","pre","26",1510
"BR04","rosa","energiaaquisita","pre","27",1510
"BR04","rosa","energiaaquisita","pre","28",1510
"BR04","rosa","giornaliero","pre","0",0
"BR04","rosa","giornaliero","pre","1",40
"BR04","rosa","giornaliero","pre","2",40
"BR04","rosa","giornaliero","pre","3",40
"BR04","rosa","giornaliero","pre","4",40
"BR04","rosa","giornaliero","pre","5",40
"BR04","rosa","giornaliero","pre","6",40
"BR04","rosa","giornaliero","pre","7",40
"BR04","rosa","giornaliero","pre","8",40
"BR04","rosa","giornaliero","pre","9",40
"BR04","rosa","giornaliero","pre","10",40
"BR04","rosa","giornaliero","pre","11",40
"BR04","rosa","giornaliero","pre","12",40
"BR04","rosa","giornaliero","pre","13",40
"BR04","rosa","giornaliero","pre","14",40
"BR04","rosa","giornaliero","pre","15",80
"BR04","rosa","giornaliero","pre","16",80
"BR04","rosa","giornaliero","pre","17",80
"BR04","rosa","giornaliero","pre","18",80
"BR04","rosa","giornaliero","pre","19",40
"BR04","rosa","giornaliero","pre","20",40
"BR04","rosa","giornaliero","pre","21",40
"BR04","rosa","giornaliero","pre","22",160
"BR04","rosa","giornaliero","pre","23",160
"BR04","rosa","giornaliero","pre","24",110
"BR04","rosa","giornaliero","pre","25",40
"BR04","rosa","giornaliero","pre","26",40
"BR04","rosa","giornaliero","pre","27",0
"BR04","rosa","giornaliero","pre","28",0
"BR04","rosa","mucche","pre","0",1
"BR04","rosa","mucche","pre","1",1
"BR04","rosa","mucche","pre","2",1
"BR04","rosa","mucche","pre","3",1
"BR04","rosa","mucche","pre","4",1
"BR04","rosa","mucche","pre","5",1
"BR04","rosa","mucche","pre","6",1
"BR04","rosa","mucche","pre","7",1
"BR04","rosa","mucche","pre","8",1
"BR04","rosa","mucche","pre","9",1
"BR04","rosa","mucche","pre","10",1
"BR04","rosa","mucche","pre","11",1
"BR04","rosa","mucche","pre","12",1
"BR04","rosa","mucche","pre","13",1
"BR04","rosa","mucche","pre","14",1
"BR04","rosa","mucche","pre","15",2
"BR04","rosa","mucche","pre","16",2
"BR04","rosa","mucche","pre","17",2
"BR04","rosa","mucche","pre","18",2
"BR04","rosa","mucche","pre","19",1
"BR04","rosa","mucche","pre","20",1
"BR04","rosa","mucche","pre","21",1
"BR04","rosa","mucche","pre","22",4
"BR04","rosa","mucche","pre","23",4
"BR04","rosa","mucche","pre","24",3
"BR04","rosa","mucche","pre","25",1
"BR04","rosa","mucche","pre","26",1
"BR04","rosa","mucche","pre","27",0
"BR04","rosa","mucche","pre","28",0
"BR04","rosa","muccheperse","pre","0",0
"BR04","rosa","muccheperse","pre","1",0
"BR04","rosa","muccheperse","pre","2",0
"BR04","rosa","muccheperse","pre","3",0
"BR04","rosa","muccheperse","pre","4",0
"BR04","rosa","muccheperse","pre","5",0
"BR04","rosa","muccheperse","pre","6",0
"BR04","rosa","muccheperse","pre","7",0
"BR04","rosa","muccheperse","pre","8",0
"BR04","rosa","muccheperse","pre","9",0
"BR04","rosa","muccheperse","pre","10",0
"BR04","rosa","muccheperse","pre","11",0
"BR04","rosa","muccheperse","pre","12",0
"BR04","rosa","muccheperse","pre","13",0
"BR04","rosa","muccheperse","pre","14",0
"BR04","rosa","muccheperse","pre","15",0
"BR04","rosa","muccheperse","pre","16",0
"BR04","rosa","muccheperse","pre","17",0
"BR04","rosa","muccheperse","pre","18",0
"BR04","rosa","muccheperse","pre","19",1
"BR04","rosa","muccheperse","pre","20",1
"BR04","rosa","muccheperse","pre","21",1
"BR04","rosa","muccheperse","pre","22",1
"BR04","rosa","muccheperse","pre","23",1
"BR04","rosa","muccheperse","pre","24",2
"BR04","rosa","muccheperse","pre","25",4
"BR04","rosa","muccheperse","pre","26",4
"BR04","rosa","muccheperse","pre","27",5
"BR04","rosa","muccheperse","pre","28",5
"BR04","rosa","muccheslider","pre","0",1
"BR04","rosa","muccheslider","pre","1",1
"BR04","rosa","muccheslider","pre","2",1
"BR04","rosa","muccheslider","pre","3",1
"BR04","rosa","muccheslider","pre","4",1
"BR04","rosa","muccheslider","pre","5",1
"BR04","rosa","muccheslider","pre","6",1
"BR04","rosa","muccheslider","pre","7",1
"BR04","rosa","muccheslider","pre","8",1
"BR04","rosa","muccheslider","pre","9",1
"BR04","rosa","muccheslider","pre","10",1
"BR04","rosa","muccheslider","pre","11",1
"BR04","rosa","muccheslider","pre","12",1
"BR04","rosa","muccheslider","pre","13",1
"BR04","rosa","muccheslider","pre","14",1
"BR04","rosa","muccheslider","pre","15",2
"BR04","rosa","muccheslider","pre","16",2
"BR04","rosa","muccheslider","pre","17",2
"BR04","rosa","muccheslider","pre","18",3
"BR04","rosa","muccheslider","pre","19",3
"BR04","rosa","muccheslider","pre","20",5
"BR04","rosa","muccheslider","pre","21",4
"BR04","rosa","muccheslider","pre","22",4
"BR04","rosa","muccheslider","pre","23",4
"BR04","rosa","muccheslider","pre","24",4
"BR04","rosa","muccheslider","pre","25",4
"BR04","rosa","muccheslider","pre","26",4
"BR04","rosa","muccheslider","pre","27",4
"BR04","rosa","muccheslider","pre","28",4
"BR04","rosso","capital","pre","0",10
"BR04","rosso","capital","pre","1",40
"BR04","rosso","capital","pre","2",70
"BR04","rosso","capital","pre","3",100
"BR04","rosso","capital","pre","4",130
"BR04","rosso","capital","pre","5",160
"BR04","rosso","capital","pre","6",190
"BR04","rosso","capital","pre","7",220
"BR04","rosso","capital","pre","8",320
"BR04","rosso","capital","pre","9",590
"BR04","rosso","capital","pre","10",820
"BR04","rosso","capital","pre","11",1010
"BR04","rosso","capital","pre","12",1200
"BR04","rosso","capital","pre","13",1310
"BR04","rosso","capital","pre","14",1420
"BR04","rosso","capital","pre","15",1350
"BR04","rosso","capital","pre","16",1520
"BR04","rosso","capital","pre","17",1650
"BR04","rosso","capital","pre","18",1660
"BR04","rosso","capital","pre","19",1630
"BR04","rosso","capital","pre","20",1600
"BR04","rosso","capital","pre","21",1570
"BR04","rosso","capital","pre","22",1680
"BR04","rosso","capital","pre","23",2130
"BR04","rosso","capital","pre","24",2270
"BR04","rosso","capital","pre","25",2160
"BR04","rosso","capital","pre","26",2060
"BR04","rosso","capital","pre","27",1960
"BR04","rosso","capital","pre","28",1780
"BR04","rosso","ccr","pre","0",0
"BR04","rosso","ccr","pre","1",0
"BR04","rosso","ccr","pre","2",0
"BR04","rosso","ccr","pre","3",0
"BR04","rosso","ccr","pre","4",0
"BR04","rosso","ccr","pre","5",0
"BR04","rosso","ccr","pre","6",0
"BR04","rosso","ccr","pre","7",0
"BR04","rosso","ccr","pre","8",90
"BR04","rosso","ccr","pre","9",90
"BR04","rosso","ccr","pre","10",90
"BR04","rosso","ccr","pre","11",90
"BR04","rosso","ccr","pre","12",90
"BR04","rosso","ccr","pre","13",90
"BR04","rosso","ccr","pre","14",90
"BR04","rosso","ccr","pre","15",260
"BR04","rosso","ccr","pre","16",260
"BR04","rosso","ccr","pre","17",260
"BR04","rosso","ccr","pre","18",260
"BR04","rosso","ccr","pre","19",260
"BR04","rosso","ccr","pre","20",260
"BR04","rosso","ccr","pre","21",260
"BR04","rosso","ccr","pre","22",570
"BR04","rosso","ccr","pre","23",570
"BR04","rosso","ccr","pre","24",570
"BR04","rosso","ccr","pre","25",570
"BR04","rosso","ccr","pre","26",570
"BR04","rosso","ccr","pre","27",570
"BR04","rosso","ccr","pre","28",570
"BR04","rosso","daysurvived","pre","0",0
"BR04","rosso","daysurvived","pre","1",1
"BR04","rosso","daysurvived","pre","2",2
"BR04","rosso","daysurvived","pre","3",3
"BR04","rosso","daysurvived","pre","4",4
"BR04","rosso","daysurvived","pre","5",5
"BR04","rosso","daysurvived","pre","6",6
"BR04","rosso","daysurvived","pre","7",7
"BR04","rosso","daysurvived","pre","8",8
"BR04","rosso","daysurvived","pre","9",9
"BR04","rosso","daysurvived","pre","10",10
"BR04","rosso","daysurvived","pre","11",11
"BR04","rosso","daysurvived","pre","12",12
"BR04","rosso","daysurvived","pre","13",13
"BR04","rosso","daysurvived","pre","14",14
"BR04","rosso","daysurvived","pre","15",15
"BR04","rosso","daysurvived","pre","16",16
"BR04","rosso","daysurvived","pre","17",17
"BR04","rosso","daysurvived","pre","18",18
"BR04","rosso","daysurvived","pre","19",19
"BR04","rosso","daysurvived","pre","20",20
"BR04","rosso","daysurvived","pre","21",21
"BR04","rosso","daysurvived","pre","22",22
"BR04","rosso","daysurvived","pre","23",23
"BR04","rosso","daysurvived","pre","24",24
"BR04","rosso","daysurvived","pre","25",25
"BR04","rosso","daysurvived","pre","26",26
"BR04","rosso","daysurvived","pre","27",27
"BR04","rosso","daysurvived","pre","28",28
"BR04","rosso","energiaaquisita","pre","0",0
"BR04","rosso","energiaaquisita","pre","1",40
"BR04","rosso","energiaaquisita","pre","2",80
"BR04","rosso","energiaaquisita","pre","3",120
"BR04","rosso","energiaaquisita","pre","4",160
"BR04","rosso","energiaaquisita","pre","5",200
"BR04","rosso","energiaaquisita","pre","6",240
"BR04","rosso","energiaaquisita","pre","7",280
"BR04","rosso","energiaaquisita","pre","8",640
"BR04","rosso","energiaaquisita","pre","9",1000
"BR04","rosso","energiaaquisita","pre","10",1320
"BR04","rosso","energiaaquisita","pre","11",1600
"BR04","rosso","energiaaquisita","pre","12",1880
"BR04","rosso","energiaaquisita","pre","13",2080
"BR04","rosso","energiaaquisita","pre","14",2280
"BR04","rosso","energiaaquisita","pre","15",2560
"BR04","rosso","energiaaquisita","pre","16",2800
"BR04","rosso","energiaaquisita","pre","17",3000
"BR04","rosso","energiaaquisita","pre","18",3080
"BR04","rosso","energiaaquisita","pre","19",3120
"BR04","rosso","energiaaquisita","pre","20",3160
"BR04","rosso","energiaaquisita","pre","21",3200
"BR04","rosso","energiaaquisita","pre","22",4400
"BR04","rosso","energiaaquisita","pre","23",5150
"BR04","rosso","energiaaquisita","pre","24",5590
"BR04","rosso","energiaaquisita","pre","25",5780
"BR04","rosso","energiaaquisita","pre","26",5980
"BR04","rosso","energiaaquisita","pre","27",6180
"BR04","rosso","energiaaquisita","pre","28",6300
"BR04","rosso","giornaliero","pre","0",0
"BR04","rosso","giornaliero","pre","1",40
"BR04","rosso","giornaliero","pre","2",40
"BR04","rosso","giornaliero","pre","3",40
"BR04","rosso","giornaliero","pre","4",40
"BR04","rosso","giornaliero","pre","5",40
"BR04","rosso","giornaliero","pre","6",40
"BR04","rosso","giornaliero","pre","7",40
"BR04","rosso","giornaliero","pre","8",360
"BR04","rosso","giornaliero","pre","9",360
"BR04","rosso","giornaliero","pre","10",320
"BR04","rosso","giornaliero","pre","11",280
"BR04","rosso","giornaliero","pre","12",280
"BR04","rosso","giornaliero","pre","13",200
"BR04","rosso","giornaliero","pre","14",200
"BR04","rosso","giornaliero","pre","15",280
"BR04","rosso","giornaliero","pre","16",240
"BR04","rosso","giornaliero","pre","17",200
"BR04","rosso","giornaliero","pre","18",80
"BR04","rosso","giornaliero","pre","19",40
"BR04","rosso","giornaliero","pre","20",40
"BR04","rosso","giornaliero","pre","21",40
"BR04","rosso","giornaliero","pre","22",1200
"BR04","rosso","giornaliero","pre","23",750
"BR04","rosso","giornaliero","pre","24",440
"BR04","rosso","giornaliero","pre","25",190
"BR04","rosso","giornaliero","pre","26",200
"BR04","rosso","giornaliero","pre","27",200
"BR04","rosso","giornaliero","pre","28",120
"BR04","rosso","mucche","pre","0",1
"BR04","rosso","mucche","pre","1",1
